Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	stationaryDist[1]	stationaryDist[2]	tree_length
8280	-66.29306	-77.85092	11.55786	0.00205051	0.00336327	0.0193636	0.0116973	0.000622288	0.0143263	0.00480155	0.00536303	0.00299573	0.0537052	0.0201667	0.0221007	0.0349564	0.0197789	0.00280078	0.0226904	0.0712942	0.4505353	1.549465	0.203407	0.459926	0.784811	1.27419	2.17426	4.91626	1.151521	3.439163	0.00657054	0.0107771	0.0620474	0.0374822	0.00199402	0.0459063	0.0153858	0.017185	0.00959933	0.17209	0.0646209	0.070818	0.112012	0.0633784	0.00897465	0.0727076	0.228451	0.774732	0.225268	0.3120768
8316	-62.78889	-76.72676	13.93786	0.00106013	0.00446998	0.0196962	0.107105	0.0116302	0.00614528	0.00890394	0.00477402	0.0267088	0.035643	0.009118	0.0163506	0.0529735	0.0291603	0.0394345	0.0339627	0.168228	0.9859652	1.014035	0.703323	0.842281	0.94786	1.05501	1.18725	1.42182	0.2544757	1.028469	0.00184254	0.00776896	0.0342325	0.186152	0.0202136	0.0106807	0.0154753	0.00829738	0.0464207	0.0619485	0.0158473	0.0284178	0.0920695	0.0506814	0.0685382	0.0590281	0.292386	0.507017	0.492983	0.5753645
8352	-68.52759	-80.96805	12.44046	3.18044e-05	0.0526825	0.0136471	0.0485808	0.0160943	0.00622641	0.0117235	0.0135459	0.0245884	0.0238345	0.0167417	0.001952	0.0671101	0.0383943	0.00684045	0.00312385	0.100503	0.4533639	1.546636	0.600613	0.779866	0.925363	1.08066	1.28227	1.66497	0.3686237	3.411467	7.13712e-05	0.118223	0.030625	0.109018	0.0361167	0.0139725	0.0263083	0.0303979	0.0551779	0.0534861	0.0375695	0.0043804	0.150599	0.0861593	0.0153504	0.00701012	0.225534	0.773318	0.226682	0.4456203
8388	-69.39968	-81.41207	12.01239	0.0583858	0.0641424	0.0144486	0.0793426	0.0848844	0.000247926	0.0889738	0.00584439	0.0548583	0.032674	0.0611084	0.010352	0.108664	0.182208	0.0182612	0.444057	0.0590453	0.4451867	1.554813	0.941662	0.97111	0.990896	1.00919	1.02975	1.06195	0.04346259	3.492497	0.0426953	0.0469049	0.0105657	0.0580202	0.0620727	0.000181299	0.0650632	0.00427378	0.0401158	0.0238933	0.0446863	0.00757003	0.0794619	0.133242	0.0133537	0.324722	0.0431776	0.777407	0.222593	1.367498
8424	-67.32288	-80.0299	12.70702	0.0531621	0.0421181	0.00231448	0.119349	0.0287645	0.0002772	0.0380979	0.00674548	0.0236452	0.0416613	0.0401259	0.0454454	0.0857506	0.047604	0.0571259	0.11194	0.0335463	0.5941073	1.405893	0.532202	0.735203	0.908493	1.10072	1.36017	1.87898	0.4560622	2.366395	0.0683605	0.0541592	0.00297616	0.15347	0.0369878	0.000356448	0.0489895	0.00867393	0.030405	0.0535717	0.0515974	0.0584376	0.110266	0.0612133	0.0734575	0.143942	0.0431367	0.702946	0.297054	0.7776734
8460	-64.32045	-77.77895	13.4585	0.014911	0.0107254	0.0731269	0.0899153	0.00353549	0.00700423	0.00785979	0.0398976	0.000105195	0.175424	0.21577	0.059283	0.0289979	0.0243507	0.0270589	0.0758486	0.0342663	0.8138917	1.186108	0.783621	0.887882	0.96358	1.0378	1.12628	1.27613	0.1763054	1.457329	0.0167901	0.0120771	0.0823427	0.101247	0.00398105	0.00788693	0.00885032	0.0449257	0.000118452	0.197532	0.242962	0.0667541	0.0326523	0.0274194	0.030469	0.0854074	0.0385847	0.593054	0.406946	0.8880803
8496	-69.8839	-81.1943	11.3104	0.00194664	0.00250067	0.0114854	0.0144969	0.000300958	0.022565	0.00303651	0.00144257	0.000691424	0.0273874	0.00142461	0.000858427	0.0160024	0.00575148	0.0115611	0.00316998	0.00467026	0.612637	1.387363	0.142583	0.386756	0.743512	1.34497	2.58561	7.01344	1.408414	2.264576	0.0150562	0.0193413	0.0888334	0.112125	0.00232775	0.174528	0.0234857	0.0111575	0.00534778	0.211827	0.0110186	0.00663945	0.123769	0.0444845	0.0894186	0.0245181	0.0361218	0.693682	0.306318	0.1292917
8532	-66.47821	-79.9395	13.46129	0.00227988	0.0292126	0.0802064	0.0870789	0.0639499	0.00707772	0.0431025	0.0145287	0.0165934	0.0077725	0.0232048	0.0414741	0.0744797	0.120162	0.0525126	0.0279848	0.013917	0.7558046	1.244195	0.786877	0.889679	0.964188	1.03714	1.124	1.27085	0.1733074	1.646187	0.00323141	0.0414047	0.113681	0.123422	0.0906399	0.0100317	0.0610917	0.0205924	0.0235187	0.0110164	0.0328895	0.0587836	0.105564	0.170313	0.0744293	0.0396645	0.0197254	0.622098	0.377902	0.7055376
8568	-69.13412	-81.79737	12.66325	0.0599812	0.0766422	0.0466421	0.0769682	0.0120852	0.0677146	0.00231724	0.000765622	0.021984	0.16129	0.0481088	0.0318684	0.0251265	0.176004	0.0365831	0.292258	0.0699355	0.5774887	1.422511	0.955844	0.978216	0.993152	1.00689	1.02227	1.0462	0.03265391	2.463271	0.0497243	0.0635363	0.0386662	0.0638065	0.0100186	0.0561353	0.00192099	0.0006347	0.0182247	0.133709	0.0398821	0.0264189	0.0208298	0.145907	0.0303273	0.242282	0.0579764	0.711256	0.288744	1.206275
8604	-71.66895	-84.01859	12.34964	0.0099279	0.011193	0.0078409	0.00922053	0.0190847	0.000399791	0.013268	0.0230469	0.000893169	0.0497491	0.00772123	0.00336857	0.0763408	0.0476255	0.0202456	0.00316079	0.0216337	0.8089308	1.191069	0.145351	0.390399	0.74569	1.34104	2.56148	6.87991	1.394514	1.472399	0.0305737	0.0344697	0.0241466	0.0283953	0.0587727	0.00123119	0.0408599	0.0709746	0.00275058	0.153206	0.0237781	0.0103738	0.235097	0.146666	0.062348	0.00973388	0.0666224	0.595535	0.404465	0.3247203
8640	-67.06823	-80.46647	13.39824	0.00801088	0.00096018	0.00346851	0.028961	0.0149681	0.000497622	0.011383	0.0331269	0.00264535	0.0185869	0.0029456	0.0182948	0.025452	0.0404573	0.0369865	0.0218846	0.0413308	1.002161	0.9978386	0.359943	0.607539	0.856011	1.16821	1.64598	2.77822	0.7388382	0.9956865	0.0258449	0.00309775	0.0111902	0.0934347	0.0482905	0.00160544	0.0367242	0.106875	0.00853448	0.0599655	0.00950314	0.059023	0.0821139	0.130524	0.119327	0.0706045	0.133342	0.498919	0.501081	0.3099601
8676	-66.48378	-79.09242	12.60863	0.0023319	0.00200814	0.0106803	0.00298645	0.00817931	0.00265208	0.0031371	0.00556879	0.000213719	0.0130194	0.00353847	0.00503656	0.00589521	0.0123691	0.010111	0.00542638	0.00607314	1.161335	0.8386652	0.212816	0.470182	0.790229	1.26546	2.12684	4.69889	1.118824	0.7221562	0.0235007	0.0202379	0.107635	0.0300972	0.0824304	0.0267274	0.0316154	0.0561218	0.00215384	0.131208	0.0356604	0.050758	0.0594114	0.124654	0.101897	0.0546865	0.0612045	0.419333	0.580667	0.09922691
8712	-70.84154	-83.91793	13.07638	0.098634	0.165499	0.00200536	0.0241308	0.0348313	0.16764	0.0210457	0.00516088	0.00335856	0.0487256	0.0350203	0.0761818	0.0872373	0.367079	0.0471119	0.0762835	0.19004	0.8823401	1.11766	0.900492	0.950167	0.984179	1.01608	1.05245	1.1105	0.0757875	1.2667	0.0680242	0.114138	0.00138302	0.0166421	0.0240218	0.115615	0.0145145	0.00355927	0.00231628	0.0336042	0.0241522	0.0525397	0.0601643	0.253161	0.0324913	0.0526099	0.131063	0.55883	0.44117	1.449985
8748	-63.89033	-78.5687	14.67837	0.0205952	0.0147963	0.015724	0.0185181	0.0408641	0.00172086	0.000421293	0.0187105	0.00509953	0.0966511	0.0415802	0.0218475	0.0362666	0.0199702	0.0375425	0.0398515	0.0613255	1.313083	0.6869169	0.815162	0.905135	0.969383	1.03158	1.10481	1.22675	0.1477724	0.5231328	0.0419041	0.0301052	0.0319928	0.0376778	0.0831442	0.00350134	0.000857184	0.0380693	0.0103758	0.196651	0.0846011	0.044452	0.0737899	0.0406324	0.0763859	0.0810838	0.124776	0.343458	0.656542	0.491485
8784	-64.61114	-76.72765	12.11651	0.0240696	0.000395029	0.00159079	0.0404529	0.0208368	0.00290761	0.000155328	0.0041221	0.00104797	0.0243396	0.00898555	0.0123632	0.00485663	0.0240526	0.0134231	0.011273	0.0497922	0.3511627	1.648837	0.914385	0.957288	0.986474	1.01371	1.04462	1.09363	0.0647171	4.695365	0.0983784	0.00161458	0.00650192	0.165341	0.0851649	0.0118841	0.000634863	0.016848	0.00428328	0.0994817	0.0367261	0.0505314	0.0198502	0.0983086	0.0548633	0.0460754	0.203512	0.824419	0.175581	0.244664
